user_id,product_id,interaction_type,timestamp
384,720,view,2026-02-25 17:01:12.728690
581,344,view,2026-03-02 17:01:12.728690
91,757,add_to_cart,2026-03-18 17:01:12.728690
444,725,add_to_cart,2026-03-07 17:01:12.728690
36,456,purchase,2026-02-25 17:01:12.728690
637,828,view,2026-02-28 17:01:12.728690
827,401,view,2026-03-13 17:01:12.728690
744,129,add_to_cart,2026-03-01 17:01:12.728690
710,246,view,2026-03-08 17:01:12.728690
360,255,add_to_cart,2026-03-10 17:01:12.728690
937,335,add_to_cart,2026-03-16 17:01:12.729273
365,447,add_to_cart,2026-03-16 17:01:12.729273
585,24,add_to_cart,2026-03-04 17:01:12.729273
81,604,purchase,2026-03-07 17:01:12.729273
630,691,purchase,2026-02-20 17:01:12.729273
853,155,purchase,2026-02-26 17:01:12.729273
621,400,view,2026-03-03 17:01:12.729273
956,555,view,2026-02-23 17:01:12.729273
11,957,view,2026-02-23 17:01:12.729273
63,224,purchase,2026-03-05 17:01:12.729273
166,725,purchase,2026-02-17 17:01:12.729273
803,29,view,2026-03-01 17:01:12.729273
439,173,view,2026-03-01 17:01:12.729273
871,601,view,2026-02-26 17:01:12.729273
227,672,view,2026-02-19 17:01:12.729273
743,477,view,2026-02-21 17:01:12.729273
760,422,view,2026-03-10 17:01:12.729273
604,746,view,2026-03-06 17:01:12.729273
523,357,purchase,2026-02-17 17:01:12.729273
858,552,add_to_cart,2026-03-14 17:01:12.729273
783,34,add_to_cart,2026-02-24 17:01:12.729273
215,413,view,2026-03-17 17:01:12.729273
722,629,view,2026-03-12 17:01:12.729273
751,889,view,2026-03-13 17:01:12.729273
51,582,view,2026-03-05 17:01:12.729792
466,458,add_to_cart,2026-03-01 17:01:12.729792
374,617,view,2026-03-01 17:01:12.729792
126,602,add_to_cart,2026-02-26 17:01:12.729792
541,413,add_to_cart,2026-02-17 17:01:12.729792
886,199,add_to_cart,2026-02-18 17:01:12.729792
702,744,add_to_cart,2026-03-09 17:01:12.729792
276,25,view,2026-02-28 17:01:12.729792
953,714,purchase,2026-03-01 17:01:12.729792
84,916,add_to_cart,2026-03-08 17:01:12.729792
65,647,view,2026-03-11 17:01:12.729792
47,191,view,2026-03-07 17:01:12.729792
44,472,view,2026-03-05 17:01:12.729792
386,899,view,2026-03-10 17:01:12.729792
133,147,view,2026-02-19 17:01:12.729792
600,902,view,2026-03-11 17:01:12.729792
244,485,view,2026-03-07 17:01:12.729792
645,138,view,2026-03-07 17:01:12.729792
194,657,purchase,2026-03-10 17:01:12.729792
843,514,view,2026-03-06 17:01:12.729792
88,371,view,2026-02-17 17:01:12.729792
931,878,view,2026-02-28 17:01:12.729792
124,892,view,2026-02-19 17:01:12.729792
850,653,add_to_cart,2026-03-04 17:01:12.729792
573,43,add_to_cart,2026-02-24 17:01:12.729792
312,979,view,2026-02-22 17:01:12.729792
858,96,purchase,2026-03-16 17:01:12.730350
218,262,view,2026-02-23 17:01:12.730350
503,453,view,2026-02-17 17:01:12.730350
850,897,view,2026-03-16 17:01:12.730350
89,743,add_to_cart,2026-03-11 17:01:12.730350
868,271,view,2026-03-08 17:01:12.730350
590,927,view,2026-02-21 17:01:12.730350
722,939,purchase,2026-02-27 17:01:12.730350
475,335,view,2026-03-16 17:01:12.730350
216,511,add_to_cart,2026-03-09 17:01:12.730350
738,50,view,2026-03-05 17:01:12.730350
680,297,view,2026-02-20 17:01:12.730350
999,613,add_to_cart,2026-02-19 17:01:12.730350
404,118,view,2026-03-05 17:01:12.730350
60,849,purchase,2026-03-15 17:01:12.730350
483,387,add_to_cart,2026-03-05 17:01:12.730350
265,460,purchase,2026-02-25 17:01:12.730350
343,340,add_to_cart,2026-02-23 17:01:12.730350
16,339,add_to_cart,2026-02-26 17:01:12.730350
349,163,purchase,2026-02-26 17:01:12.730350
326,597,view,2026-03-14 17:01:12.730350
537,681,view,2026-03-12 17:01:12.730350
762,637,purchase,2026-03-12 17:01:12.730350
11,69,view,2026-02-18 17:01:12.730350
818,301,add_to_cart,2026-02-19 17:01:12.730350
715,357,purchase,2026-03-18 17:01:12.730350
992,167,view,2026-03-13 17:01:12.730350
420,140,add_to_cart,2026-02-23 17:01:12.730350
769,851,purchase,2026-02-25 17:01:12.730968
540,572,view,2026-02-20 17:01:12.730968
952,724,view,2026-03-15 17:01:12.730968
725,367,purchase,2026-02-18 17:01:12.730968
455,439,view,2026-02-22 17:01:12.730968
184,37,view,2026-03-08 17:01:12.730968
173,303,add_to_cart,2026-02-26 17:01:12.730968
591,404,view,2026-02-26 17:01:12.730968
96,297,add_to_cart,2026-03-13 17:01:12.730968
316,513,view,2026-02-24 17:01:12.730968
80,217,purchase,2026-03-15 17:01:12.730968
593,369,view,2026-02-19 17:01:12.730968
733,491,view,2026-03-16 17:01:12.730968
941,42,purchase,2026-03-13 17:01:12.730968
126,509,add_to_cart,2026-03-06 17:01:12.730968
939,726,add_to_cart,2026-02-21 17:01:12.730968
83,528,view,2026-02-17 17:01:12.730968
152,761,purchase,2026-03-13 17:01:12.730968
919,909,add_to_cart,2026-02-23 17:01:12.730968
662,831,view,2026-03-13 17:01:12.730968
729,112,view,2026-03-05 17:01:12.730968
679,325,view,2026-02-18 17:01:12.730968
902,909,view,2026-03-12 17:01:12.730968
596,345,view,2026-02-23 17:01:12.730968
531,806,add_to_cart,2026-02-27 17:01:12.730968
116,184,view,2026-03-18 17:01:12.730968
3,383,view,2026-02-25 17:01:12.730968
121,475,purchase,2026-03-02 17:01:12.730968
589,857,purchase,2026-03-02 17:01:12.730968
4,127,view,2026-02-28 17:01:12.730968
237,516,add_to_cart,2026-03-01 17:01:12.731599
887,205,purchase,2026-02-24 17:01:12.731599
955,527,add_to_cart,2026-03-09 17:01:12.731599
74,143,purchase,2026-03-10 17:01:12.731599
958,246,view,2026-03-14 17:01:12.731599
313,400,view,2026-03-07 17:01:12.731599
814,1,view,2026-03-15 17:01:12.731599
397,851,view,2026-03-07 17:01:12.731599
481,644,view,2026-02-26 17:01:12.731599
445,927,view,2026-03-01 17:01:12.731599
606,921,add_to_cart,2026-03-02 17:01:12.731599
168,867,view,2026-03-14 17:01:12.731599
330,651,view,2026-02-27 17:01:12.731599
593,851,purchase,2026-03-15 17:01:12.731599
380,701,purchase,2026-03-03 17:01:12.731599
492,337,view,2026-02-19 17:01:12.731599
853,70,view,2026-02-23 17:01:12.731599
668,26,purchase,2026-03-15 17:01:12.731599
743,345,view,2026-03-06 17:01:12.731599
528,945,view,2026-03-01 17:01:12.731599
546,59,add_to_cart,2026-03-02 17:01:12.731599
659,759,view,2026-02-25 17:01:12.731599
882,330,view,2026-02-27 17:01:12.731599
257,924,view,2026-03-03 17:01:12.731599
90,946,view,2026-02-25 17:01:12.731599
315,99,view,2026-03-13 17:01:12.731599
683,558,view,2026-03-12 17:01:12.731599
962,989,view,2026-02-22 17:01:12.731599
472,252,add_to_cart,2026-02-20 17:01:12.731599
113,881,view,2026-02-17 17:01:12.731599
900,801,purchase,2026-02-23 17:01:12.731599
345,766,view,2026-03-08 17:01:12.732227
265,422,view,2026-02-28 17:01:12.732227
210,179,view,2026-03-06 17:01:12.732227
959,853,view,2026-03-09 17:01:12.732227
578,611,purchase,2026-03-16 17:01:12.732227
150,733,view,2026-02-19 17:01:12.732227
372,460,view,2026-03-08 17:01:12.732227
631,647,view,2026-03-10 17:01:12.732227
598,104,view,2026-02-19 17:01:12.732227
988,573,purchase,2026-03-04 17:01:12.732227
691,92,view,2026-03-05 17:01:12.732227
872,875,purchase,2026-03-01 17:01:12.732227
995,433,view,2026-02-20 17:01:12.732227
355,289,purchase,2026-02-25 17:01:12.732227
773,410,view,2026-02-25 17:01:12.732227
880,227,purchase,2026-02-19 17:01:12.732227
555,924,view,2026-03-08 17:01:12.732227
541,245,add_to_cart,2026-02-18 17:01:12.732227
861,233,purchase,2026-03-13 17:01:12.732227
235,117,view,2026-02-26 17:01:12.732227
462,802,purchase,2026-03-07 17:01:12.732227
953,73,view,2026-03-15 17:01:12.732227
779,537,view,2026-02-20 17:01:12.732227
132,34,view,2026-03-17 17:01:12.732227
925,872,view,2026-03-01 17:01:12.732227
139,259,view,2026-03-12 17:01:12.732227
285,441,add_to_cart,2026-03-18 17:01:12.732227
757,768,view,2026-03-12 17:01:12.732227
142,561,add_to_cart,2026-02-22 17:01:12.732227
849,740,view,2026-03-10 17:01:12.732227
730,826,add_to_cart,2026-03-17 17:01:12.732227
669,110,view,2026-03-11 17:01:12.732227
718,326,view,2026-03-07 17:01:12.732227
527,475,purchase,2026-02-18 17:01:12.732227
354,49,view,2026-02-21 17:01:12.732227
761,307,view,2026-02-22 17:01:12.732227
718,147,purchase,2026-02-20 17:01:12.732227
624,357,add_to_cart,2026-03-08 17:01:12.732227
203,213,view,2026-03-06 17:01:12.732227
987,816,view,2026-03-18 17:01:12.732227
225,267,view,2026-03-11 17:01:12.732227
710,149,view,2026-03-03 17:01:12.732227
758,594,view,2026-03-03 17:01:12.732227
147,203,view,2026-03-07 17:01:12.732227
798,470,purchase,2026-03-18 17:01:12.732227
112,448,view,2026-03-18 17:01:12.732227
310,898,add_to_cart,2026-03-01 17:01:12.733232
704,872,add_to_cart,2026-02-26 17:01:12.733232
102,677,view,2026-02-27 17:01:12.733232
584,619,view,2026-03-18 17:01:12.733232
802,124,view,2026-03-10 17:01:12.733232
937,878,add_to_cart,2026-02-17 17:01:12.733232
216,408,add_to_cart,2026-02-26 17:01:12.733232
125,448,add_to_cart,2026-03-09 17:01:12.733232
345,9,view,2026-02-22 17:01:12.733232
457,176,view,2026-03-07 17:01:12.733232
394,858,view,2026-03-07 17:01:12.733232
55,790,view,2026-03-13 17:01:12.733232
61,113,add_to_cart,2026-03-06 17:01:12.733232
816,397,view,2026-03-17 17:01:12.733232
540,216,view,2026-02-19 17:01:12.733232
928,472,view,2026-02-23 17:01:12.733232
185,603,view,2026-02-22 17:01:12.733232
284,904,view,2026-03-15 17:01:12.733232
227,29,view,2026-03-15 17:01:12.733232
581,674,view,2026-02-17 17:01:12.733232
688,661,add_to_cart,2026-03-15 17:01:12.733232
993,960,view,2026-03-06 17:01:12.733232
881,812,view,2026-02-24 17:01:12.733735
310,440,view,2026-03-12 17:01:12.733735
497,548,view,2026-02-25 17:01:12.733735
236,59,view,2026-02-25 17:01:12.733735
2,888,view,2026-03-02 17:01:12.733735
693,17,view,2026-02-25 17:01:12.733735
183,829,view,2026-03-08 17:01:12.733735
99,385,view,2026-02-19 17:01:12.733735
687,63,purchase,2026-02-22 17:01:12.733735
838,130,add_to_cart,2026-03-15 17:01:12.733735
964,11,add_to_cart,2026-03-07 17:01:12.733735
1,107,view,2026-03-16 17:01:12.733735
516,383,view,2026-03-04 17:01:12.733735
904,881,purchase,2026-03-01 17:01:12.733735
824,526,view,2026-03-11 17:01:12.733735
55,777,purchase,2026-03-01 17:01:12.733735
613,298,view,2026-03-03 17:01:12.733735
676,966,view,2026-02-23 17:01:12.733735
113,92,view,2026-02-25 17:01:12.733735
103,213,purchase,2026-03-12 17:01:12.733735
932,519,view,2026-03-18 17:01:12.733735
922,518,add_to_cart,2026-02-22 17:01:12.733735
170,599,purchase,2026-03-02 17:01:12.733735
165,909,view,2026-02-23 17:01:12.733735
210,624,view,2026-03-12 17:01:12.733735
218,326,view,2026-02-26 17:01:12.733735
984,698,view,2026-02-25 17:01:12.733735
815,778,view,2026-03-12 17:01:12.733735
214,432,purchase,2026-03-11 17:01:12.733735
500,963,purchase,2026-02-21 17:01:12.733735
643,231,view,2026-02-20 17:01:12.733735
916,573,view,2026-03-04 17:01:12.733735
136,436,view,2026-02-17 17:01:12.734739
608,463,purchase,2026-02-19 17:01:12.734739
263,808,add_to_cart,2026-02-23 17:01:12.734739
358,740,view,2026-02-18 17:01:12.734739
537,384,view,2026-03-05 17:01:12.734739
142,852,view,2026-02-18 17:01:12.734739
371,472,view,2026-03-17 17:01:12.734739
604,305,add_to_cart,2026-02-27 17:01:12.734739
999,138,purchase,2026-03-07 17:01:12.734739
150,995,view,2026-03-12 17:01:12.734739
367,338,view,2026-03-10 17:01:12.734739
124,189,purchase,2026-03-07 17:01:12.734739
569,372,add_to_cart,2026-03-16 17:01:12.734739
858,892,view,2026-03-07 17:01:12.734739
156,529,add_to_cart,2026-02-28 17:01:12.734739
302,726,view,2026-03-02 17:01:12.734739
384,379,view,2026-02-22 17:01:12.734739
710,295,view,2026-02-19 17:01:12.734739
640,705,view,2026-02-25 17:01:12.734739
885,79,view,2026-03-18 17:01:12.734739
833,846,view,2026-03-15 17:01:12.735243
270,204,view,2026-02-20 17:01:12.735243
690,265,view,2026-02-20 17:01:12.735243
603,431,view,2026-03-11 17:01:12.735243
953,952,add_to_cart,2026-02-21 17:01:12.735243
785,333,view,2026-03-07 17:01:12.735243
476,268,view,2026-03-18 17:01:12.735243
875,455,purchase,2026-03-02 17:01:12.735243
510,980,view,2026-02-17 17:01:12.735243
317,481,view,2026-03-08 17:01:12.735243
137,380,view,2026-03-06 17:01:12.735243
318,872,view,2026-02-25 17:01:12.735243
370,40,view,2026-02-28 17:01:12.735243
944,18,add_to_cart,2026-03-14 17:01:12.735243
676,859,view,2026-03-14 17:01:12.735243
441,216,view,2026-02-28 17:01:12.735243
771,860,view,2026-02-25 17:01:12.735243
286,581,view,2026-02-22 17:01:12.735243
364,260,add_to_cart,2026-03-01 17:01:12.735243
400,315,add_to_cart,2026-02-20 17:01:12.735243
828,850,purchase,2026-02-19 17:01:12.735243
746,547,purchase,2026-03-17 17:01:12.735243
871,501,view,2026-03-01 17:01:12.735243
844,602,view,2026-03-03 17:01:12.735243
800,344,add_to_cart,2026-02-26 17:01:12.735243
554,275,view,2026-03-11 17:01:12.735243
788,535,view,2026-03-04 17:01:12.735243
842,236,view,2026-02-19 17:01:12.735243
795,558,view,2026-03-15 17:01:12.735243
74,600,purchase,2026-03-02 17:01:12.735243
494,220,view,2026-03-05 17:01:12.735243
99,469,view,2026-03-18 17:01:12.735243
673,593,view,2026-02-21 17:01:12.735243
295,963,view,2026-03-16 17:01:12.735243
515,716,view,2026-03-15 17:01:12.735243
747,641,purchase,2026-03-09 17:01:12.735243
141,413,add_to_cart,2026-03-13 17:01:12.735243
949,405,purchase,2026-02-25 17:01:12.735243
119,36,view,2026-03-12 17:01:12.735243
609,257,view,2026-02-27 17:01:12.735243
654,979,purchase,2026-02-21 17:01:12.735243
653,816,purchase,2026-02-26 17:01:12.735243
319,749,view,2026-02-20 17:01:12.735243
201,856,view,2026-02-26 17:01:12.735243
821,866,view,2026-02-28 17:01:12.735243
147,635,view,2026-02-18 17:01:12.735243
357,903,view,2026-02-25 17:01:12.736247
12,703,view,2026-02-21 17:01:12.736247
70,136,purchase,2026-03-02 17:01:12.736247
677,863,add_to_cart,2026-03-10 17:01:12.736247
305,998,add_to_cart,2026-03-14 17:01:12.736247
149,461,purchase,2026-03-18 17:01:12.736247
143,203,purchase,2026-02-18 17:01:12.736247
833,153,view,2026-03-10 17:01:12.736247
901,55,view,2026-03-16 17:01:12.736247
108,150,view,2026-03-11 17:01:12.736247
215,287,purchase,2026-03-06 17:01:12.736247
22,916,view,2026-03-15 17:01:12.736247
430,31,view,2026-03-08 17:01:12.736247
131,727,view,2026-03-07 17:01:12.736247
343,55,view,2026-02-25 17:01:12.736247
777,117,add_to_cart,2026-03-08 17:01:12.736247
215,882,purchase,2026-03-06 17:01:12.736247
659,25,add_to_cart,2026-02-27 17:01:12.736247
674,551,view,2026-03-13 17:01:12.736247
335,706,purchase,2026-02-21 17:01:12.736247
584,38,add_to_cart,2026-02-17 17:01:12.736247
936,584,purchase,2026-03-01 17:01:12.736247
256,79,purchase,2026-03-07 17:01:12.736767
953,456,view,2026-03-13 17:01:12.736767
743,329,view,2026-02-22 17:01:12.736767
685,81,view,2026-03-12 17:01:12.736767
16,173,view,2026-03-01 17:01:12.736767
188,761,add_to_cart,2026-03-04 17:01:12.736767
725,184,add_to_cart,2026-02-26 17:01:12.736767
546,867,view,2026-03-18 17:01:12.736767
553,956,view,2026-02-26 17:01:12.736767
740,496,add_to_cart,2026-02-19 17:01:12.736767
862,756,view,2026-03-18 17:01:12.736767
470,712,view,2026-02-21 17:01:12.736767
927,464,view,2026-02-18 17:01:12.736767
849,955,purchase,2026-02-17 17:01:12.736767
725,881,view,2026-03-04 17:01:12.736767
3,875,add_to_cart,2026-02-17 17:01:12.736767
362,931,add_to_cart,2026-02-25 17:01:12.736767
227,43,view,2026-03-18 17:01:12.736767
15,761,view,2026-02-24 17:01:12.736767
501,788,purchase,2026-02-23 17:01:12.736767
61,878,add_to_cart,2026-02-22 17:01:12.736767
124,501,view,2026-03-03 17:01:12.736767
475,519,view,2026-02-17 17:01:12.736767
613,299,add_to_cart,2026-02-23 17:01:12.736767
645,14,view,2026-03-01 17:01:12.736767
412,396,view,2026-03-16 17:01:12.736767
98,98,add_to_cart,2026-02-17 17:01:12.736767
502,848,view,2026-02-23 17:01:12.736767
651,49,purchase,2026-03-15 17:01:12.736767
340,800,view,2026-03-17 17:01:12.736767
551,550,view,2026-03-13 17:01:12.736767
612,310,add_to_cart,2026-02-23 17:01:12.736767
445,158,view,2026-03-08 17:01:12.736767
764,298,view,2026-03-01 17:01:12.736767
689,29,add_to_cart,2026-03-08 17:01:12.736767
171,804,add_to_cart,2026-02-27 17:01:12.736767
720,860,view,2026-02-21 17:01:12.736767
493,105,view,2026-03-06 17:01:12.736767
899,150,purchase,2026-03-08 17:01:12.736767
754,385,add_to_cart,2026-02-18 17:01:12.736767
968,525,add_to_cart,2026-02-18 17:01:12.736767
133,6,add_to_cart,2026-03-11 17:01:12.736767
393,926,add_to_cart,2026-02-18 17:01:12.736767
759,979,view,2026-02-19 17:01:12.736767
606,746,view,2026-03-02 17:01:12.736767
149,937,view,2026-03-12 17:01:12.736767
946,566,add_to_cart,2026-03-03 17:01:12.736767
405,296,view,2026-02-26 17:01:12.737779
728,910,add_to_cart,2026-03-03 17:01:12.737779
719,735,add_to_cart,2026-02-28 17:01:12.737779
993,963,view,2026-02-23 17:01:12.737779
887,736,add_to_cart,2026-03-08 17:01:12.737779
517,614,view,2026-03-18 17:01:12.737779
574,890,view,2026-02-24 17:01:12.737779
514,693,view,2026-02-26 17:01:12.737779
151,709,add_to_cart,2026-03-09 17:01:12.737779
730,640,add_to_cart,2026-03-06 17:01:12.737779
641,27,view,2026-02-24 17:01:12.737779
851,883,view,2026-02-27 17:01:12.737779
110,181,view,2026-02-21 17:01:12.737779
825,334,purchase,2026-03-16 17:01:12.737779
535,959,view,2026-03-17 17:01:12.737779
512,640,view,2026-03-13 17:01:12.737779
26,62,view,2026-03-06 17:01:12.737779
862,122,view,2026-02-20 17:01:12.737779
410,526,add_to_cart,2026-03-03 17:01:12.737779
251,431,view,2026-02-27 17:01:12.737779
43,232,add_to_cart,2026-03-11 17:01:12.737779
531,842,view,2026-02-19 17:01:12.737779
727,510,view,2026-03-06 17:01:12.737779
48,9,add_to_cart,2026-02-28 17:01:12.737779
874,675,view,2026-03-15 17:01:12.738303
921,517,view,2026-02-19 17:01:12.738303
985,950,purchase,2026-03-12 17:01:12.738303
776,703,purchase,2026-02-27 17:01:12.738303
69,640,view,2026-02-17 17:01:12.738303
79,161,purchase,2026-03-12 17:01:12.738303
892,461,view,2026-03-04 17:01:12.738303
281,355,purchase,2026-03-18 17:01:12.738303
542,274,view,2026-02-25 17:01:12.738303
654,549,view,2026-02-25 17:01:12.738303
491,158,purchase,2026-03-11 17:01:12.738303
51,298,purchase,2026-03-09 17:01:12.738303
303,782,view,2026-03-15 17:01:12.738303
982,592,view,2026-03-04 17:01:12.738303
26,965,add_to_cart,2026-02-24 17:01:12.738303
224,947,view,2026-03-12 17:01:12.738303
553,54,add_to_cart,2026-03-13 17:01:12.738303
894,86,purchase,2026-03-06 17:01:12.738303
181,380,view,2026-02-24 17:01:12.738303
26,642,view,2026-02-23 17:01:12.738303
538,131,purchase,2026-03-15 17:01:12.738303
433,257,view,2026-03-09 17:01:12.738303
86,207,view,2026-02-28 17:01:12.738303
613,59,purchase,2026-02-17 17:01:12.738303
290,816,view,2026-03-18 17:01:12.738303
688,990,add_to_cart,2026-03-12 17:01:12.738303
906,771,view,2026-03-01 17:01:12.738303
412,419,view,2026-03-09 17:01:12.738303
954,206,add_to_cart,2026-03-07 17:01:12.739037
974,888,add_to_cart,2026-02-21 17:01:12.739037
919,366,purchase,2026-03-08 17:01:12.739037
472,780,view,2026-03-11 17:01:12.739037
475,329,add_to_cart,2026-02-25 17:01:12.739037
855,207,purchase,2026-02-22 17:01:12.739037
357,602,add_to_cart,2026-03-16 17:01:12.739037
491,495,view,2026-03-02 17:01:12.739037
293,647,view,2026-03-06 17:01:12.739037
665,183,view,2026-02-24 17:01:12.739037
374,440,view,2026-03-01 17:01:12.739037
817,412,view,2026-02-23 17:01:12.739037
581,993,add_to_cart,2026-03-17 17:01:12.739037
11,363,view,2026-02-20 17:01:12.739037
191,656,view,2026-02-19 17:01:12.739037
968,227,view,2026-03-11 17:01:12.739037
825,16,view,2026-03-16 17:01:12.739037
711,281,add_to_cart,2026-03-03 17:01:12.739037
685,758,view,2026-03-17 17:01:12.739037
807,396,add_to_cart,2026-02-18 17:01:12.739037
368,841,view,2026-03-10 17:01:12.739037
452,167,view,2026-03-06 17:01:12.739037
16,413,view,2026-03-02 17:01:12.739037
265,697,view,2026-03-18 17:01:12.739549
912,750,view,2026-02-22 17:01:12.739549
73,13,add_to_cart,2026-03-03 17:01:12.739549
180,524,view,2026-03-12 17:01:12.739549
334,585,add_to_cart,2026-02-20 17:01:12.739549
465,400,view,2026-03-17 17:01:12.739549
479,915,purchase,2026-03-12 17:01:12.739549
902,223,purchase,2026-03-08 17:01:12.739549
709,563,view,2026-03-16 17:01:12.739549
558,228,add_to_cart,2026-02-28 17:01:12.739549
958,276,view,2026-02-23 17:01:12.739549
131,623,add_to_cart,2026-03-02 17:01:12.739549
636,316,view,2026-03-17 17:01:12.739549
601,793,add_to_cart,2026-03-01 17:01:12.739549
965,809,view,2026-03-10 17:01:12.739549
157,890,purchase,2026-03-04 17:01:12.739549
536,15,view,2026-03-06 17:01:12.739549
267,215,view,2026-02-21 17:01:12.739549
913,827,view,2026-02-20 17:01:12.739549
244,479,purchase,2026-03-13 17:01:12.739549
970,997,view,2026-03-17 17:01:12.739549
183,820,view,2026-03-01 17:01:12.739549
107,625,view,2026-03-10 17:01:12.739549
963,800,view,2026-02-19 17:01:12.739549
750,262,purchase,2026-03-10 17:01:12.739549
729,608,purchase,2026-03-01 17:01:12.739549
992,836,view,2026-03-05 17:01:12.739549
657,17,view,2026-02-28 17:01:12.739549
390,997,view,2026-02-24 17:01:12.739549
833,18,purchase,2026-03-05 17:01:12.739549
342,46,purchase,2026-02-25 17:01:12.739549
193,795,view,2026-03-09 17:01:12.739549
94,233,view,2026-03-18 17:01:12.739549
339,314,view,2026-03-04 17:01:12.739549
201,352,view,2026-03-05 17:01:12.739549
734,621,view,2026-02-24 17:01:12.739549
274,796,view,2026-02-26 17:01:12.739549
822,707,purchase,2026-02-26 17:01:12.739549
7,602,view,2026-03-12 17:01:12.739549
664,422,view,2026-03-16 17:01:12.739549
991,544,add_to_cart,2026-03-12 17:01:12.739549
417,441,view,2026-03-18 17:01:12.739549
777,136,view,2026-03-04 17:01:12.739549
804,538,view,2026-03-07 17:01:12.739549
203,247,view,2026-03-07 17:01:12.739549
104,69,purchase,2026-02-25 17:01:12.739549
598,289,view,2026-02-27 17:01:12.740578
405,683,view,2026-03-06 17:01:12.740578
253,784,view,2026-03-03 17:01:12.740578
425,495,view,2026-02-22 17:01:12.740578
822,680,view,2026-02-21 17:01:12.740578
635,278,view,2026-03-17 17:01:12.740578
915,723,add_to_cart,2026-02-22 17:01:12.740578
284,231,view,2026-03-13 17:01:12.740578
133,226,view,2026-02-23 17:01:12.740578
577,419,view,2026-02-23 17:01:12.740578
175,315,view,2026-02-28 17:01:12.740578
970,70,view,2026-03-10 17:01:12.740578
838,712,view,2026-02-28 17:01:12.740578
957,498,purchase,2026-03-16 17:01:12.740578
942,827,add_to_cart,2026-02-18 17:01:12.740578
252,75,purchase,2026-02-21 17:01:12.740578
731,317,add_to_cart,2026-02-23 17:01:12.740578
400,858,view,2026-02-24 17:01:12.740578
224,687,view,2026-03-04 17:01:12.740578
291,43,view,2026-02-27 17:01:12.740578
7,548,view,2026-03-11 17:01:12.740578
116,309,add_to_cart,2026-03-09 17:01:12.740578
869,286,view,2026-03-07 17:01:12.740578
377,908,purchase,2026-03-16 17:01:12.740578
219,403,purchase,2026-03-17 17:01:12.741103
452,334,view,2026-03-04 17:01:12.741103
708,671,view,2026-03-17 17:01:12.741103
996,395,view,2026-02-24 17:01:12.741103
925,949,view,2026-02-24 17:01:12.741103
848,671,view,2026-03-03 17:01:12.741103
667,602,add_to_cart,2026-03-14 17:01:12.741103
622,602,view,2026-03-12 17:01:12.741103
324,906,purchase,2026-02-19 17:01:12.741103
694,197,add_to_cart,2026-02-27 17:01:12.741103
459,127,add_to_cart,2026-03-07 17:01:12.741103
680,405,add_to_cart,2026-03-09 17:01:12.741103
629,947,purchase,2026-03-13 17:01:12.741103
563,829,add_to_cart,2026-03-05 17:01:12.741103
133,47,add_to_cart,2026-03-06 17:01:12.741103
568,821,purchase,2026-02-19 17:01:12.741103
364,560,view,2026-03-10 17:01:12.741103
173,516,view,2026-03-08 17:01:12.741103
926,970,add_to_cart,2026-02-20 17:01:12.741103
41,436,view,2026-03-02 17:01:12.741103
639,217,view,2026-03-05 17:01:12.741103
64,377,view,2026-03-14 17:01:12.741103
303,719,view,2026-03-12 17:01:12.741103
105,481,add_to_cart,2026-02-28 17:01:12.741103
344,413,add_to_cart,2026-03-03 17:01:12.741103
825,892,purchase,2026-02-19 17:01:12.741103
536,931,view,2026-03-01 17:01:12.741103
320,654,view,2026-02-28 17:01:12.741103
838,259,view,2026-03-10 17:01:12.741103
133,275,view,2026-02-19 17:01:12.741103
605,773,add_to_cart,2026-03-12 17:01:12.741103
888,286,add_to_cart,2026-03-05 17:01:12.741103
989,107,view,2026-03-05 17:01:12.741103
503,149,view,2026-03-08 17:01:12.741103
497,923,view,2026-03-18 17:01:12.741103
324,513,view,2026-03-07 17:01:12.741103
971,840,view,2026-02-19 17:01:12.741103
138,217,view,2026-02-22 17:01:12.741103
710,663,view,2026-03-06 17:01:12.741103
933,209,view,2026-02-21 17:01:12.741103
652,624,purchase,2026-03-10 17:01:12.741103
8,920,view,2026-03-11 17:01:12.741103
530,490,add_to_cart,2026-03-08 17:01:12.741103
614,127,view,2026-03-14 17:01:12.741103
746,286,view,2026-02-21 17:01:12.741103
223,860,view,2026-03-11 17:01:12.741103
269,302,purchase,2026-02-27 17:01:12.741103
630,807,add_to_cart,2026-02-20 17:01:12.741103
478,873,add_to_cart,2026-02-18 17:01:12.741103
379,774,view,2026-03-14 17:01:12.741103
972,6,add_to_cart,2026-02-23 17:01:12.741103
334,469,view,2026-03-11 17:01:12.741103
401,511,add_to_cart,2026-02-28 17:01:12.741103
251,920,add_to_cart,2026-02-20 17:01:12.741103
782,263,purchase,2026-02-20 17:01:12.742309
717,338,purchase,2026-02-23 17:01:12.742309
874,892,view,2026-03-16 17:01:12.742309
94,48,view,2026-02-27 17:01:12.742309
927,569,purchase,2026-02-25 17:01:12.742309
131,459,purchase,2026-03-17 17:01:12.742309
325,356,view,2026-02-18 17:01:12.742309
159,384,add_to_cart,2026-02-28 17:01:12.742309
734,518,add_to_cart,2026-02-18 17:01:12.742309
546,617,add_to_cart,2026-03-16 17:01:12.742309
530,237,view,2026-02-27 17:01:12.742309
237,185,view,2026-03-07 17:01:12.742309
524,955,view,2026-02-20 17:01:12.742309
